category,osm_id,osm_type,lat,lon,name,amenity,healthcare,operator,capacity,beds,emergency,phone,website,priority
hospitals,7820874202,node,12.84604,80.061486,S.K.S. Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874203,node,12.8467495,80.0869154,Arokya Annai Hospital,hospital,hospital,,,,,,,medium
hospitals,7820874204,node,12.8409901,80.0561022,Mohan's Ent Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874205,node,12.84764,80.063379,Cure Advanced Dental Care,dentist,dentist,,,,,,,medium
hospitals,7820874206,node,12.8554409,80.0537082,Sree Annai Dental Clinic,dentist,dentist,,,,,,,medium
hospitals,7820874207,node,12.9057364,80.0935673,Chitalekha Nursing Home,clinic,clinic,,,,,,,medium
hospitals,7820874208,node,12.8498789,80.0538937,Esskay Speciality Clinic,clinic,,,,,,,,medium
hospitals,7820874209,node,12.8435375,80.0584534,Homeopathic Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874210,node,12.8440063,80.0587969,Kasturi Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874211,node,12.9089473,80.0946476,Healing Hands Speciality Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874212,node,12.8507219,80.0656915,Dr. V. Arunagiri Nathan Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874213,node,12.8934911,80.0811754,Devi Medical Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874214,node,12.8433152,80.0609119,Dr. Kumaran's Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874215,node,12.8484563,80.1428788,Vinayaga Homeo Clinic,clinic,,,,,,,,medium
hospitals,7820874216,node,12.8426583,80.0579775,Nirmal's Eye Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874217,node,12.850128,80.140347,Sri Meenachi Hospital,hospital,,,,,,,,medium
hospitals,7820874218,node,12.8673887,80.0710231,Sabari Physiotherapy Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874219,node,12.8387381,80.064632,Dr. Ganesh,doctors,doctor,,,,,,,medium
hospitals,7820874220,node,12.867641,80.0760446,Nithya Gurru Hospital,hospital,hospital,,,,,,,medium
hospitals,7820874221,node,12.8428242,80.0589828,Siva Dental Clinic,dentist,dentist,,,,,,,medium
hospitals,7820874222,node,12.9059312,80.0929551,Ayur Med Life Hospital,clinic,clinic,,,,,,,medium
hospitals,7820874223,node,12.8400457,80.0560074,Thangam Hospital,hospital,hospital,,,,,,,medium
hospitals,7820874224,node,12.9168535,80.0880494,Shiva Sakthi Dental Clinic,dentist,dentist,,,,,,,medium
hospitals,7820874225,node,12.851445,80.139755,AS Poly Clinic,clinic,,,,,,,,medium
hospitals,7820874226,node,12.8143321,80.0770019,G.V. Hospital,hospital,,,,,,,,medium
hospitals,7820874227,node,12.8588635,80.0560942,Suriya Ayurveda Hospital,hospital,hospital,,,,,,,medium
hospitals,7820874228,node,12.8429838,80.0582683,Sai Multi Speciality Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874229,node,12.843353,80.059497,Adarsh Dental Care,dentist,dentist,,,,,,,medium
hospitals,7820874230,node,12.8432697,80.0604225,Senthil Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874231,node,12.8518348,80.0683987,Dr. R. Hemalatha,doctors,doctor,,,,,,,medium
hospitals,7820874232,node,12.8441025,80.0587314,"Rishika Ortho, Spine and Joint Speciality Centre",hospital,hospital,,,,,,,medium
hospitals,7820874233,node,12.9126291,80.0925319,SK Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874234,node,12.82684,80.166309,Sugam Hospital,hospital,,,,,,,,medium
hospitals,7820874235,node,12.8441953,80.0588213,Sri Satya Sai Homeo Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874236,node,12.9128654,80.0925254,Dr. Karthik,doctors,doctor,,,,,,,medium
hospitals,7820874237,node,12.8391042,80.0569385,Joseph Dentcare,dentist,dentist,,,,,,,medium
hospitals,7820874238,node,12.9186976,80.0866455,Kayathri Dental Clinic,dentist,dentist,,,,,,,medium
hospitals,7820874239,node,12.9082022,80.0943472,Primary Health Centre,,centre,,,,,,,medium
hospitals,7820874240,node,12.9050035,80.0929742,Sri Kamatchi Hospital,hospital,hospital,,,,,,,medium
hospitals,7820874241,node,12.866317,80.074451,Sri Ram Dental Care,dentist,dentist,,,,,,,medium
hospitals,7820874242,node,12.8473288,80.0597822,Siddha Ayurveda Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874243,node,12.8593698,80.0737808,Jeeva Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874245,node,12.838733,80.0576307,Dhanwanthri Physiotherapy Centre,clinic,clinic,,,,,,,medium
hospitals,7820874246,node,12.8499003,80.0651148,Dakshan Skin Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874247,node,12.8483415,80.0631272,Agaram Siddha Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874248,node,12.8576412,80.0694728,Magna Open Health Service,hospital,hospital,,,,,,,medium
hospitals,7820874249,node,12.9178607,80.0590957,Mahesh Hospital,hospital,,,,,,,,medium
hospitals,7820874250,node,12.8846426,80.0741846,Arokia Annaii Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874251,node,12.8429954,80.0606316,Sri Vinayaga Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874252,node,12.8432217,80.0582429,Child Care Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874253,node,12.8599548,80.0623129,Vasantham Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874254,node,12.8421733,80.0612804,M.M Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874255,node,12.8319745,80.0708395,Arokya Hospital,hospital,,,,,,,,medium
hospitals,7820874256,node,12.8226797,80.0777538,Lakshmi Clinic and Diagnostics,clinic,,,,,,,,medium
hospitals,7820874257,node,12.8467277,80.0613827,Sabari Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874258,node,12.8417166,80.0578041,Optique Netralaya,clinic,clinic,,,,,,,medium
hospitals,7820874259,node,12.8515801,80.082912,Shree Chelly's Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874260,node,12.9080949,80.0926779,Saradha Hospital,hospital,hospital,,,,,,,medium
hospitals,7820874261,node,12.8101142,80.2279039,Grace Dental,dentist,dentist,,,,,,,medium
hospitals,7820874262,node,12.8470635,80.0609595,Aram Poly Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874263,node,12.8678478,80.0648625,Arokia Annai Hospital,hospital,hospital,,,,,,,medium
hospitals,7820874264,node,12.908723,80.094653,BM Physiotherapy and Stroke Rehab Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874265,node,12.8451975,80.0605927,Sri Bhavani Dental Clinic,dentist,dentist,,,,,,,medium
hospitals,7820874266,node,12.804836,80.2241181,Manav Dental Care,dentist,dentist,,,,,,,medium
hospitals,7820874267,node,12.8431543,80.0605129,Dr. Rajesh Kumar Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874268,node,12.8471514,80.0632047,Deepam Hospital,hospital,hospital,,,,,,,medium
hospitals,7820874269,node,12.9053184,80.0963507,Wellness Clinic and Diabetes Centre,clinic,clinic,,,,,,,medium
hospitals,7820874270,node,12.833454,80.069363,Assana Speciality Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874271,node,12.907759,80.09293,Narbhavi Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874272,node,12.867578,80.0674859,Krithic Dental Care,dentist,dentist,,,,,,,medium
hospitals,7820874273,node,12.84935,80.141738,Kathir Memorial Hospital,hospital,,,,,,,,medium
hospitals,7820874274,node,12.908513,80.094856,Prithvi Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874275,node,12.8487115,80.0634034,Biswas Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874276,node,12.817871,80.2221711,Punarjeevan Hospital,hospital,hospital,,,,,,,medium
hospitals,7820874277,node,12.8934752,80.0834234,Accupuncture Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874278,node,12.8413152,80.0562967,Radiant Dental Care,dentist,dentist,,,,,,,medium
hospitals,7820874279,node,12.827101,80.166036,Sri Sai Clinic,clinic,,,,,,,,medium
hospitals,7820874280,node,12.8427807,80.0574582,K.S. Child Care Hospital,hospital,hospital,,,,,,,medium
hospitals,7820874281,node,12.8389063,80.0636321,Jaya Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874282,node,12.8054378,80.224703,Thulasi Clinic Centre,clinic,clinic,,,,,,,medium
hospitals,7820874283,node,12.8054706,80.2247264,Padur Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874284,node,12.8063158,80.2244216,Supreme Speciality Hospitals,hospital,hospital,,,,,,,medium
hospitals,7820874285,node,12.8820866,80.0765632,Sri Multi Speciality Homeopathy Clinic,hospital,hospital,,,,,,,medium
hospitals,7820874286,node,12.8410178,80.0570283,Shri Lakshmi Dental Care,dentist,dentist,,,,,,,medium
hospitals,7820874287,node,12.911081,80.0964005,Sri Raghav Child Care Centre,hospital,hospital,,,,,,,medium
hospitals,7820874288,node,12.8662405,80.0780594,Thalir Hospital,hospital,hospital,,,,,,,medium
hospitals,7820874289,node,12.8694008,80.0829085,Hosanna Hospital,hospital,,,,,,,,medium
hospitals,7820874290,node,12.8510492,80.0693519,Dr. T.J. Kishore Narayanan,doctors,doctor,,,,,,,medium
hospitals,7820874291,node,12.8276172,80.0738506,Vikvin Physiotherapy,clinic,,,,,,,,medium
hospitals,7820874292,node,12.8671807,80.0688182,Kaveri Clinic,clinic,clinic,,,,,,,medium
hospitals,7820874293,node,12.8065833,80.2244334,AKM ENT Clinic,clinic,,,,,,,,medium
hospitals,7820874294,node,12.8430963,80.0583147,Natural Smile A Complete Family Dental Clinic,dentist,dentist,,,,,,,medium
hospitals,7820874295,node,12.8469882,80.0629364,Ortho and Neuro Physiotherapy Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906812,node,12.9285127,80.1139064,Sanjeevi's Ayush Hospital,hospital,hospital,,,,,,,medium
hospitals,7821906813,node,12.9286041,80.1318966,Sai Suguna Dental and Physiotherapy Clinic,dentist,dentist,,,,,,,medium
hospitals,7821906814,node,12.9252184,80.1125391,AG Multi Speciality Hospital,hospital,hospital,,,,,,,medium
hospitals,7821906815,node,12.9258135,80.1018282,AJ Multi Speciality Dental Clinic,dentist,dentist,,,,,,,medium
hospitals,7821906816,node,12.937008,80.139316,Sri Brinda Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906817,node,12.9274606,80.1143405,N S Hospital,hospital,hospital,,,,,,,medium
hospitals,7821906818,node,12.9229899,80.1105058,Dr. B.A. Tulasiram,doctors,doctor,,,,,,,medium
hospitals,7821906819,node,12.93059,80.13524,Shaz Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906820,node,12.9372891,80.1390198,Dr. Sathish Kumar Institute Of Child Health and Hospital for Children,hospital,hospital,,,,,,,medium
hospitals,7821906821,node,12.928811,80.1304281,Dr. K.N Shahitha,doctors,doctor,,,,,,,medium
hospitals,7821906822,node,12.9262006,80.1107588,Dr. Nandakumaran,doctors,doctor,,,,,,,medium
hospitals,7821906823,node,12.928811,80.1305993,Skin Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906824,node,12.9238952,80.1290919,Mano ENT and Skull Base Surgery Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906825,node,12.9349952,80.1257351,Peeram Hospital Private Limited,hospital,hospital,,,,,,,medium
hospitals,7821906826,node,12.9368061,80.1399708,Smile Craftz Dental Centre,dentist,dentist,,,,,,,medium
hospitals,7821906827,node,12.9334577,80.1324104,Dr. Rangarajan Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906828,node,12.935986,80.1247473,Prabhu Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906829,node,12.9258811,80.1065962,Nalam Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906830,node,12.9274239,80.1315697,SI Dental Care,dentist,dentist,,,,,,,medium
hospitals,7821906831,node,12.932112,80.1300926,Sri Satya Sai Homeo Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906832,node,12.9361226,80.1238348,Saaol Heart Centre,hospital,hospital,,,,,,,medium
hospitals,7821906833,node,12.9268544,80.1128394,Dr. Seshagiri Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906834,node,12.929311,80.118892,PK Multi Speciality Hospital,hospital,hospital,,,,,,,medium
hospitals,7821906835,node,12.934103,80.1323567,Deepak Multi Speciality Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906836,node,12.9305296,80.1185855,Jyothi Siddha Ayurveda Hospital,hospital,hospital,,,,,,,medium
hospitals,7821906837,node,12.923229,80.097237,LPR Hospital,hospital,hospital,,,,,,,medium
hospitals,7821906838,node,12.923808,80.128158,Shri Adithya Ayurveda Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906839,node,12.92446,80.099718,Usha Women and Child Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906840,node,12.9291489,80.1289842,Priyam Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906841,node,12.9257612,80.1271659,Amrita Homeopathy Speciality Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906842,node,12.9264853,80.1026633,Sarjana Hospital,hospital,hospital,,,,,,,medium
hospitals,7821906843,node,12.9259119,80.1271937,Dr. Amarnathan's Dental Clinic,dentist,dentist,,,,,,,medium
hospitals,7821906844,node,12.9317802,80.1171508,Anbu Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906845,node,12.9226874,80.1281744,Dr. Ashok Tyagarajan Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906846,node,12.9373975,80.1368382,Community Health Centre,,centre,,,,,,,medium
hospitals,7821906847,node,12.9278018,80.1037467,ARZT Health Care,clinic,clinic,,,,,,,medium
hospitals,7821906848,node,12.9267246,80.1118726,Saraswati Dental Care,dentist,dentist,,,,,,,medium
hospitals,7821906849,node,12.9233992,80.1258893,Radiant Dental Care,dentist,dentist,,,,,,,medium
hospitals,7821906850,node,12.9373893,80.1421519,Dr. Vijay Kumar,doctors,doctor,,,,,,,medium
hospitals,7821906851,node,12.9267062,80.1043215,Rajan Physiotherapy Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906852,node,12.9283314,80.1291024,Sai Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906853,node,12.9293353,80.1131889,Sree Devi Hospital,hospital,hospital,,,,,,,medium
hospitals,7821906854,node,12.9260089,80.111206,Nalayani Endoscopic ENT Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906855,node,12.9227892,80.1281937,Jawahar Hospital,hospital,hospital,,,,,,,medium
hospitals,7821906856,node,12.9313644,80.118011,Amudha Physiotherapy and Sports Injury Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906857,node,12.9340178,80.1236737,Ramana Child Hospital,hospital,hospital,,,,,,,medium
hospitals,7821906858,node,12.9239283,80.1280388,Arya Vaidya Shala,hospital,hospital,,,,,,,medium
hospitals,7821906859,node,12.9323992,80.1195168,Dr. Mehta Hospital,hospital,hospital,,,,,,,medium
hospitals,7821906860,node,12.9301271,80.1195747,Seshagiri Hospital,hospital,hospital,,,,,,,medium
hospitals,7821906861,node,12.9292541,80.117767,Udhayam Maternity and General Hospital,hospital,hospital,,,,,,,medium
hospitals,7821906862,node,12.9261301,80.1059731,Children Care Centre,hospital,hospital,,,,,,,medium
hospitals,7821906863,node,12.9253206,80.1270372,Madhu Hospital,hospital,hospital,,,,,,,medium
hospitals,7821906864,node,12.9234022,80.1292693,Vithagan Health Care Hospital,hospital,hospital,,,,,,,medium
hospitals,7821906865,node,12.929717,80.1178291,"Kathir Ortho, Neuro, Spine and Physiotherapy Clinic",clinic,clinic,,,,,,,medium
hospitals,7821906866,node,12.925426,80.10622,Arul Hospital,hospital,hospital,,,,,,,medium
hospitals,7821906867,node,12.9315748,80.14016,Dr. Kayal Subburam Health Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906868,node,12.9264826,80.1117834,A.G Hospital,hospital,hospital,,,,,,,medium
hospitals,7821906869,node,12.9243823,80.1061223,Apollo Hospital,hospital,hospital,,,,,,,medium
hospitals,7821906870,node,12.927009,80.112842,Balaji Cosmetic and Dental Clinic,dentist,dentist,,,,,,,medium
hospitals,7821906871,node,12.9264209,80.1078215,Parvathy Ortho Hospital,hospital,hospital,,,,,,,medium
hospitals,7821906872,node,12.9299029,80.117029,Dharani Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906873,node,12.9269893,80.1137446,N.L Poly Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906874,node,12.9257314,80.1074048,Dr. G. Malathi,doctors,doctor,,,,,,,medium
hospitals,7821906875,node,12.9297534,80.1390785,Herbal Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906876,node,12.9255619,80.1141393,Rainbow Women and Children's Hospital,hospital,hospital,,,,,,,medium
hospitals,7821906877,node,12.9347115,80.1400661,A K Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906878,node,12.915544,80.127151,Daya Speciality Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906879,node,12.927288,80.112985,Elmer Kidney Care,hospital,hospital,,,,,,,medium
hospitals,7821906880,node,12.936992,80.142459,Dr. Pradeep Ortho Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906881,node,12.9296894,80.1297593,Clinic Get Well,clinic,clinic,,,,,,,medium
hospitals,7821906882,node,12.9302553,80.1393013,Shivam Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906883,node,12.934364,80.138685,Dr. Venkatraman,doctors,doctor,,,,,,,medium
hospitals,7821906884,node,12.9306784,80.1280886,Dr. Thamarai's Dental Care,dentist,dentist,,,,,,,medium
hospitals,7821906885,node,12.9254621,80.1047036,Dr. K. Srinivasan Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906886,node,12.932104,80.129737,A.I. Dental Care and Facio Maxillary Centre,dentist,dentist,,,,,,,medium
hospitals,7821906887,node,12.9279511,80.1152234,Sri Jayam Hospital,hospital,hospital,,,,,,,medium
hospitals,7821906888,node,12.9271491,80.1131733,Saravana Dental Hospital,dentist,dentist,,,,,,,medium
hospitals,7821906889,node,12.9249694,80.1121876,Raindew Hospital,hospital,hospital,,,,,,,medium
hospitals,7821906890,node,12.9356447,80.142515,Lakshmi Nursing Home,clinic,clinic,,,,,,,medium
hospitals,7821906891,node,12.9238573,80.128523,Dr. R. Thiruthali Nathan Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906892,node,12.9225987,80.1280627,M.J. Hospital,hospital,hospital,,,,,,,medium
hospitals,7821906893,node,12.9270162,80.1136956,Eye Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906894,node,12.9302816,80.1175824,Sudar Hospital,hospital,hospital,,,,,,,medium
hospitals,7821906895,node,12.9233238,80.1270401,Sai Vijay Ayurvedic Herbal Health Care,hospital,hospital,,,,,,,medium
hospitals,7821906896,node,12.9286483,80.1316029,Jordan Ayur Care Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906897,node,12.9368106,80.142673,MSR Dentistry,dentist,dentist,,,,,,,medium
hospitals,7821906898,node,12.9230894,80.130314,Usha Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906899,node,12.9274021,80.1122022,Hema Child Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906900,node,12.9336075,80.1323938,Jains Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906901,node,12.9352442,80.1255855,L S Dental Clinic,dentist,dentist,,,,,,,medium
hospitals,7821906902,node,12.9226905,80.1299031,Venkateshwara Siddhartha Clinic,clinic,clinic,,,,,,,medium
hospitals,7821906903,node,12.9370716,80.1394473,Manimegalai Hospital,hospital,hospital,,,,,,,medium
hospitals,7821906904,node,12.9266108,80.1312816,Seethalakshmi Dental Care,dentist,dentist,,,,,,,medium
hospitals,7821906905,node,12.9305925,80.118488,K.K. Eye Health Care and Research Centre,clinic,clinic,,,,,,,medium
hospitals,7821906906,node,12.9261078,80.1060872,Rajarajan Venkateshan Hospital,hospital,hospital,,,,,,,medium
hospitals,7821906907,node,12.9309721,80.1071121,Dhanwanthralaya Ayurveda Speciality Hospital,hospital,hospital,,,,,,,medium
hospitals,7821906908,node,12.926297,80.11211,Dhanwantralaya,hospital,hospital,,,,,,,medium
hospitals,7821906909,node,12.9268774,80.1131365,Sai Dental Care,dentist,dentist,,,,,,,medium
hospitals,7822259982,node,12.9146216,80.1945162,Radha Nantha Homeo Clinic,clinic,clinic,,,,,,,medium
hospitals,7822259983,node,12.9151632,80.1790739,Orange Physiotherapy and Pain Relief Clinic,clinic,clinic,,,,,,,medium
hospitals,7822259984,node,12.9163865,80.1789307,Deepam Rehabilitation Centre,hospital,hospital,,,,,,,medium
hospitals,7822259985,node,12.9428602,80.2370143,Sri Kumaran Clinic,clinic,,,,,,,,medium
hospitals,7822259986,node,12.9044723,80.216804,HCL Health Care,hospital,hospital,,,,,,,medium
hospitals,7822259987,node,12.9082585,80.1570082,Ganesh Hospital,hospital,,,,,,,,medium
hospitals,7822259988,node,12.916822,80.1940932,Subasree Hospital,hospital,hospital,,,,,,,medium
hospitals,7822259989,node,12.9347551,80.2327258,Jayadeva Fertility Centre and Women's Hospital,clinic,clinic,,,,,,,medium
hospitals,7822259990,node,12.9458692,80.2361968,GV's Good Health Centre,clinic,,,,,,,,medium
hospitals,7822259991,node,12.9178805,80.1874461,Kanmani Children Clinic,clinic,clinic,,,,,,,medium
hospitals,7822259992,node,12.8948311,80.2233057,Centre For Vision and Eye Surgery,hospital,,,,,,,,medium
hospitals,7822259993,node,12.9113075,80.1962603,Kavi Dental Clinic,dentist,dentist,,,,,,,medium
hospitals,7822259994,node,12.9110988,80.1564526,Jaya ENT Clinic,clinic,,,,,,,,medium
hospitals,7822259995,node,12.912214,80.229384,Shri Sai Children's Hospital and Dental Clinic,hospital,hospital,,,,,,,medium
hospitals,7822259996,node,12.933657,80.233537,Sara Skin Clinic,clinic,clinic,,,,,,,medium
hospitals,7822259997,node,12.9163132,80.1902143,Anto Speciality Clinic,clinic,,,,,,,,medium
hospitals,7822259998,node,12.9338927,80.2355344,Eashwar Multispeciality Clinic,clinic,clinic,,,,,,,medium
hospitals,7822259999,node,12.9142526,80.1823512,Homeopathic Clinic,clinic,,,,,,,,medium
hospitals,7822260000,node,12.9131433,80.1918203,Rithika Netralaya Eye Clinic,clinic,clinic,,,,,,,medium
hospitals,7822260001,node,12.9178242,80.190331,Sri Balaji Hospital,hospital,hospital,,,,,,,medium
hospitals,7822260002,node,12.9145269,80.1538261,Santhosh Family Clinic,clinic,,,,,,,,medium
hospitals,7822260003,node,12.9153721,80.1530485,Lakshminarayan Clinic,clinic,,,,,,,,medium
hospitals,7822260004,node,12.9069075,80.2026845,S.V. Hospital,hospital,,,,,,,,medium
hospitals,7822260005,node,12.9114303,80.1563114,Bethel Hospital,hospital,,,,,,,,medium
hospitals,7822260006,node,12.9020392,80.2326608,Tharamai Child Care Clinic,clinic,clinic,,,,,,,medium
hospitals,7822260007,node,12.9186472,80.1712083,Sai Babaji's Accupuncture Centre,hospital,hospital,,,,,,,medium
hospitals,7822260008,node,12.9150815,80.2297731,Apollo White Dental Clinic and Hospital,dentist,dentist,,,,,,,medium
hospitals,7822260009,node,12.9319677,80.2326252,SV Hospital,hospital,hospital,,,,,,,medium
hospitals,7822260010,node,12.9337566,80.2331464,Apollo Clinic,clinic,clinic,,,,,,,medium
hospitals,7822260011,node,12.9233066,80.153003,Shanthi General Hospital,hospital,hospital,,,,,,,medium
hospitals,7822260012,node,12.8994432,80.228171,Dr. Nithiya Clinic,clinic,clinic,,,,,,,medium
hospitals,7822260013,node,12.9255834,80.1495551,Vishwapraja Clinic,clinic,clinic,,,,,,,medium
hospitals,7822260014,node,12.9194752,80.1711373,Smile and Shine Dental Clinic,dentist,dentist,,,,,,,medium
hospitals,7822260015,node,12.924333,80.151639,Lakshana Ortho Centre,clinic,,,,,,,,medium
hospitals,7822260016,node,12.9123221,80.192466,Karthick Children's Hospital,hospital,hospital,,,,,,,medium
hospitals,7822260017,node,12.9149784,80.1948032,Arun Hospital,hospital,hospital,,,,,,,medium
hospitals,7822260018,node,12.9131978,80.1915965,Radial Ortho Speciality Hospital,hospital,hospital,,,,,,,medium
hospitals,7822260019,node,12.9169604,80.1706796,Lakshmi Dental Clinic,dentist,dentist,,,,,,,medium
hospitals,7822260020,node,12.9424446,80.2397616,Rayar Clinic,clinic,,,,,,,,medium
hospitals,7822260021,node,12.9498749,80.2381651,Jayam Hospital,hospital,,,,,,,,medium
hospitals,7822260022,node,12.9164281,80.1939427,Dr. Hema's Skin and Hair Clinic,clinic,clinic,,,,,,,medium
hospitals,7822260023,node,12.9162911,80.1747091,Vaibhav Dental Care,dentist,dentist,,,,,,,medium
hospitals,7822260024,node,12.9144308,80.194535,U.P. Clinic,clinic,clinic,,,,,,,medium
hospitals,7822260025,node,12.9164866,80.1896622,Maternity and Child Care Hospital,hospital,hospital,,,,,,,medium
hospitals,7822260026,node,12.9162677,80.1921012,Green Land Heart Care Clinic,clinic,clinic,,,,,,,medium
hospitals,7822260027,node,12.9087161,80.1571623,Sanjeevi's Ayurveda Therapy Centre,hospital,,,,,,,,medium
hospitals,7822260028,node,12.9334179,80.2344666,H.K. Clinic,clinic,clinic,,,,,,,medium
hospitals,7822260030,node,12.9095,80.156688,Jeevan Clinic,clinic,,,,,,,,medium
hospitals,7822260032,node,12.9150069,80.1929516,Shri Balaji Diabetes Hospital,hospital,hospital,,,,,,,medium
hospitals,7822260033,node,12.9402236,80.2412342,Dhanvantri Multi Speciality,hospital,,,,,,,,medium
hospitals,7822260034,node,12.912552,80.161282,Ramana Siddha Clinic,clinic,,,,,,,,medium
hospitals,7822260035,node,12.9008257,80.2268213,Mr. and Mrs. Tooth Dental Hospital,dentist,dentist,,,,,,,medium
hospitals,7822260038,node,12.9184999,80.1892056,Annai Teresa Hospital,hospital,hospital,,,,,,,medium
hospitals,7822260039,node,12.9188404,80.1874984,Dr. Kamakshi Multi Speciality Clinic,clinic,clinic,,,,,,,medium
hospitals,7822260040,node,12.9073656,80.1571273,Government Hospital,hospital,,,,,,,,medium
hospitals,7822260041,node,12.9171051,80.1912712,Xpressions Dental Hospital,dentist,dentist,,,,,,,medium
hospitals,7822260042,node,12.920547,80.155718,Primary Health Centre,,centre,,,,,,,medium
hospitals,7822260043,node,12.918236,80.1525123,Prayoga Hospital,hospital,,,,,,,,medium
hospitals,7822260044,node,12.9011793,80.2286,Swaram Hospital and Speciality Clinic,hospital,hospital,,,,,,,medium
hospitals,7822260045,node,12.9124579,80.1965795,Urban Primary Health Centre,,centre,,,,,,,medium
hospitals,7822260046,node,12.9330206,80.2345155,Angel Child Clinic,clinic,clinic,,,,,,,medium
hospitals,7822260047,node,12.9161405,80.1903834,"Neurologist, Praveen Chander Clinic",clinic,clinic,,,,,,,medium
hospitals,7822260048,node,12.9136451,80.2321791,Cure and Care Family Clinic,clinic,clinic,,,,,,,medium
hospitals,7822260049,node,12.9111935,80.1963279,Danta Raksha Dental Clinic,dentist,dentist,,,,,,,medium
hospitals,7822260050,node,12.915688,80.190125,Dr. S. Arul Anne Rose,doctors,doctor,,,,,,,medium
hospitals,7822260051,node,12.9072738,80.2027359,C-Dot Hospital,hospital,,,,,,,,medium
hospitals,7822260052,node,12.9194652,80.1716769,32 Dental Care,dentist,dentist,,,,,,,medium
hospitals,7822260053,node,12.9153217,80.1792023,Dr. Prabha Dental Clinic,dentist,dentist,,,,,,,medium
hospitals,7822260054,node,12.9006729,80.2283278,KL Hospital,hospital,hospital,,,,,,,medium
hospitals,7822260055,node,12.9167105,80.1921463,Mugavari Eye Hospital and Research Institute,hospital,hospital,,,,,,,medium
hospitals,7822260056,node,12.9060064,80.2072713,Global Hospital,hospital,hospital,,,,,,,medium
